duration_bin_very_long,poutcome_success,pdays,month,contact_unknown,housing,previous,duration_bin_medium,marital_married,education,day,marital_single,campaign,balance_bin_very_high,job_management
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,0.5,1,0
0,0,0.0,6,1,1,0.0,1,0,3,-1.0769230769230769,0,1.0,1,1
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,0,3.5,1,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,0.5,0,0
0,0,0.0,6,1,0,0.0,0,1,3,-1.0769230769230769,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0769230769230769,0,0.0,0,1
1,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,0.0,0,0
0,0,0.0,6,1,0,0.0,0,1,2,-1.0769230769230769,0,0.5,0,0
0,0,0.0,6,1,0,0.0,0,0,2,-1.0769230769230769,1,1.0,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,1.5,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0769230769230769,1,0.0,1,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,0,0.0,1,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,0.0,1,0
0,0,0.0,6,1,0,0.0,0,1,3,-1.0769230769230769,0,2.5,0,1
0,0,0.0,6,1,1,0.0,1,0,1,-1.0769230769230769,0,2.0,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,0.0,1,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0769230769230769,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,3.5,1,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,1.0,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,1.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,0.5,1,0
1,0,0.0,6,1,1,0.0,0,0,0,-1.0769230769230769,1,-0.5,0,0
0,0,0.0,6,1,0,0.0,1,1,2,-1.0769230769230769,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0769230769230769,0,1.0,0,1
0,0,0.0,6,1,1,0.0,0,1,3,-1.0769230769230769,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,0.0,0,0
1,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,3.0,1,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0769230769230769,0,1.0,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,0.0,0,0
0,0,0.0,6,1,1,0.0,1,1,1,-1.0769230769230769,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,0,1,-1.0769230769230769,1,-0.5,1,0
0,0,0.0,6,1,1,0.0,0,0,1,-1.0769230769230769,0,-0.5,1,0
0,0,0.0,6,1,1,0.0,1,0,3,-1.0769230769230769,0,1.0,0,0
1,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,1.5,0,0
0,0,0.0,6,1,1,0.0,1,0,3,-1.0769230769230769,1,0.5,0,1
0,0,0.0,6,1,1,0.0,1,1,2,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,15.0,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0769230769230769,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0769230769230769,1,1.5,1,1
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0769230769230769,1,0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,3,-1.0769230769230769,1,0.0,1,1
0,0,0.0,6,1,0,0.0,0,1,2,-1.0769230769230769,0,0.0,1,0
0,0,0.0,6,1,1,0.0,1,1,1,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,1,-1.0769230769230769,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0769230769230769,0,0.5,1,1
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,1.0,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,-0.5,1,0
1,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,0.5,1,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0769230769230769,0,1.5,1,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,0.0,0,0
1,0,0.0,6,1,0,0.0,0,0,3,-1.0769230769230769,1,0.5,1,0
0,0,0.0,6,1,1,0.0,1,1,0,-1.0769230769230769,0,1.5,0,1
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0769230769230769,1,1.5,1,1
1,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,4.0,1,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0769230769230769,0,1.0,0,1
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,3.0,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,0.0,0,0
1,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,1.0,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,1.0,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,3,-1.0769230769230769,1,0.0,1,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,1.0,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,-0.5,0,0
1,0,0.0,6,1,0,0.0,0,1,2,-1.0769230769230769,0,1.0,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0769230769230769,0,-0.5,0,0
1,0,0.0,6,1,0,0.0,0,1,1,-1.0769230769230769,0,0.0,1,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0769230769230769,1,0.0,0,0
0,0,0.0,6,1,1,0.0,1,1,1,-1.0769230769230769,0,1.0,1,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,9.5,1,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,0.0,1,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,-0.5,0,0
1,0,0.0,6,1,0,0.0,0,1,2,-1.0769230769230769,0,0.5,1,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,0,0.0,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,2.0,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0769230769230769,0,0.5,1,0
0,0,0.0,6,1,0,0.0,0,1,2,-1.0769230769230769,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,3.0,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,3.0,0,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0769230769230769,0,0.0,1,1
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,0.5,1,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0769230769230769,1,6.5,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0769230769230769,0,0.0,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0769230769230769,1,0.0,0,0
0,0,0.0,6,1,1,0.0,1,1,3,-1.0769230769230769,0,0.0,1,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,1.0,0,0
0,0,0.0,6,1,0,0.0,0,1,0,-1.0769230769230769,0,2.5,0,0
1,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0769230769230769,0,11.5,1,1
0,0,0.0,6,1,1,0.0,1,1,1,-1.0769230769230769,0,0.0,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,0,0,-1.0769230769230769,0,7.0,1,0
0,0,0.0,6,1,1,0.0,0,0,1,-1.0769230769230769,0,1.0,0,0
1,0,0.0,6,1,0,0.0,0,1,1,-1.0769230769230769,0,3.0,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,0.5,1,0
1,0,0.0,6,1,1,0.0,0,0,3,-1.0769230769230769,1,4.5,1,0
1,0,0.0,6,1,1,0.0,0,1,3,-1.0769230769230769,0,0.5,0,1
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,2.0,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0769230769230769,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0769230769230769,0,3.0,0,1
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,1,0,-1.0769230769230769,0,1.5,0,1
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,1.0,1,0
0,0,0.0,6,1,1,0.0,1,1,1,-1.0769230769230769,0,3.0,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0769230769230769,0,1.0,1,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,1.0,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0769230769230769,1,2.5,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0769230769230769,1,0.5,1,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,1.0,0,0
1,0,0.0,6,1,1,0.0,0,1,0,-1.0769230769230769,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,5.5,1,0
0,0,0.0,6,1,0,0.0,0,0,3,-1.0769230769230769,1,0.5,1,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,3.5,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0769230769230769,1,0.5,1,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,0.0,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,0.5,1,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,2.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,6.5,1,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0769230769230769,0,0.5,0,1
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,0,1.0,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0769230769230769,0,1.0,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,1.0,1,1
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,1.0,0,1
0,0,0.0,6,1,1,0.0,1,0,2,-1.0769230769230769,1,3.5,0,0
0,0,0.0,6,1,0,0.0,0,1,1,-1.0769230769230769,0,1.0,0,1
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,3.0,1,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,2.0,1,0
0,0,0.0,6,1,0,0.0,1,1,2,-1.0769230769230769,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0769230769230769,0,7.0,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,0.5,1,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0769230769230769,1,6.0,0,0
1,0,0.0,6,1,1,0.0,0,0,3,-1.0769230769230769,0,1.0,0,1
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,1,2.0,0,0
0,0,0.0,6,1,1,0.0,1,1,3,-1.0,0,2.5,1,1
0,0,0.0,6,1,1,0.0,1,1,3,-1.0,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,0,4.0,1,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,0,0.0,0,0,3,-1.0,1,1.5,1,1
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,1,0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,1,-1.0,1,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,4.0,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,0,0.0,0,0,2,-1.0,1,1.0,1,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,1,0
0,0,0.0,6,1,1,0.0,1,0,3,-1.0,1,-0.5,0,1
0,0,0.0,6,1,0,0.0,1,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,3.0,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0,0,-0.5,0,1
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.0,1,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,1,-1.0,0,-0.5,0,0
0,0,0.0,6,1,0,0.0,1,0,3,-1.0,1,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.5,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0,0,-0.5,0,1
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,1,0.5,1,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,1,1.0,1,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0,0,0.0,0,1
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0,0,-0.5,0,1
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,-0.5,1,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,0,-1.0,1,2.5,0,0
0,0,0.0,6,1,0,0.0,0,0,2,-1.0,0,-0.5,1,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,1.0,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.0,1,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0,0,-0.5,0,1
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,1.5,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,-0.5,0,1
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,0,-1.0,0,0.0,1,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,1,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,1,0
1,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,1.0,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,-0.5,1,0
0,0,0.0,6,1,0,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,0,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,-0.5,0,1
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,1,1,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,1,0
1,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,-0.5,0,0
0,0,0.0,6,1,0,0.0,0,1,3,-1.0,0,-0.5,0,1
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,-0.5,1,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,1,0
1,0,0.0,6,1,0,0.0,0,0,2,-1.0,0,0.5,0,0
0,0,0.0,6,1,1,0.0,1,1,3,-1.0,0,0.0,1,1
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,1,0
0,0,0.0,6,1,1,0.0,1,0,3,-1.0,0,-0.5,1,1
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,5.5,0,0
1,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,5.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,1,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,1,0
0,0,0.0,6,1,1,0.0,1,1,1,-1.0,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,1,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0,0,-0.5,0,1
0,0,0.0,6,1,0,0.0,0,0,3,-1.0,1,-0.5,1,1
0,0,0.0,6,1,1,0.0,1,1,1,-1.0,0,1.0,1,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0,0,0.0,1,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.5,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,1,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,1,0
0,0,0.0,6,1,1,0.0,1,0,3,-1.0,0,-0.5,1,1
0,0,0.0,6,1,0,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,0,0.0,0,1,1,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,1,0.5,1,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0,0,5.5,0,1
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,1,1.0,1,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,1,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
1,0,0.0,6,1,0,0.0,0,1,2,-1.0,0,2.5,0,0
0,0,0.0,6,1,0,0.0,0,1,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,0.5,0,0
0,0,0.0,6,1,1,0.0,1,1,1,-1.0,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,0.0,0,1
0,0,0.0,6,1,1,0.0,1,0,0,-1.0,1,-0.5,1,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.0,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.5,1,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,0,2.0,1,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.5,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,0,0.0,0,0,3,-1.0,1,-0.5,0,1
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,-0.5,1,1
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,1.0,0,0
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,-0.5,1,1
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,1.5,0,0
0,0,0.0,6,1,1,0.0,1,1,1,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.0,0,1
1,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,-0.5,1,1
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,-0.5,0,1
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,1,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,1,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,0.0,0,1
0,0,0.0,6,1,0,0.0,0,1,2,-1.0,0,0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.0,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,1,0.0,0,1
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,1.0,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,0,0.0,0,1
0,0,0.0,6,1,1,0.0,1,0,3,-1.0,1,1.0,0,1
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.5,1,0
0,0,0.0,6,1,1,0.0,1,1,3,-1.0,0,2.0,0,1
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,1,-1.0,0,1.5,1,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,1,0
0,0,0.0,6,1,1,0.0,1,1,3,-1.0,0,0.0,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,0.5,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.0,0,0
0,0,0.0,6,1,1,0.0,0,0,1,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,1,0,2,-1.0,1,12.0,0,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0,0,6.5,1,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.5,0,0
0,0,0.0,6,1,0,0.0,1,1,2,-1.0,0,0.0,0,1
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,-0.5,0,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,2.0,1,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,0,-0.5,1,0
0,0,0.0,6,1,1,0.0,0,0,2,-1.0,0,0.0,0,0
0,0,0.0,6,1,0,0.0,1,1,2,-1.0,0,0.0,0,0
1,0,0.0,6,1,1,0.0,0,0,2,-1.0,1,0.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,1.5,0,0
0,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,5.0,0,0
0,0,0.0,6,1,1,0.0,0,0,3,-1.0,0,2.0,0,1
0,0,0.0,6,1,1,0.0,1,1,2,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,1,2,-1.0,0,-0.5,0,0
1,0,0.0,6,1,1,0.0,0,0,0,-1.0,0,1.5,1,0
0,0,0.0,6,1,1,0.0,0,1,3,-1.0,0,1.0,0,1
